0,1,2,3,4,5,6,7,8,9,10,11,12
2.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,0.9997382026899079,1.0
5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992274022495209,1.0
1.0,1.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,0.9997723101866832,3.0
3.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9992315087153988,1.0
1.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9997526128422012,3.0
2.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9997705791769671,2.0
2.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,3.0,5.0,3.0,0.9996248896140487,3.0
2.0,2.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,0.9997331914800525,3.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,4.0,0.9998161398018611,4.0
3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.999664534740471,1.0
1.0,1.0,5.0,4.0,5.0,4.0,2.0,1.0,2.0,3.0,5.0,0.9995148900610814,5.0
1.0,1.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,0.9998383239098684,1.0
1.0,1.0,5.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,0.9997718386901944,1.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,0.9998364200190759,3.0
1.0,1.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,0.9998247493373708,3.0
1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,0.9998650111441653,1.0
1.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,0.9993876168799274,3.0
1.0,2.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,0.999776464185268,2.0
1.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,0.9998470952482291,3.0
1.0,1.0,5.0,4.0,5.0,3.0,4.0,2.0,4.0,5.0,5.0,0.9987769304683152,5.0
1.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,0.9997846560353633,3.0
1.0,1.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,0.9996325415673374,1.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,0.9997477115584247,1.0
2.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,0.9998397694120156,2.0
3.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9986392497208836,3.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,0.9996241654182796,4.0
1.0,1.0,5.0,3.0,5.0,2.0,4.0,4.0,3.0,5.0,4.0,0.9998274717989438,4.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,0.9998440237511057,1.0
1.0,2.0,4.0,2.0,5.0,2.0,3.0,1.0,3.0,4.0,3.0,0.9996373171140135,3.0
1.0,1.0,5.0,3.0,5.0,2.0,4.0,2.0,4.0,5.0,6.0,0.9991484410104315,6.0
1.0,2.0,4.0,1.0,5.0,1.0,2.0,1.0,2.0,5.0,4.0,0.9997043173195778,4.0
4.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995812942203535,1.0
2.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,0.9997950464691725,1.0
3.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9994906905199773,1.0
1.0,2.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,4.0,0.9996955031379416,4.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,0.9996994050958495,2.0
1.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,0.9998391797756793,1.0
2.0,2.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9997043012571318,1.0
1.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,0.9998233876691874,1.0
1.0,2.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9998375207378467,1.0
2.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9997467404620459,3.0
1.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,5.0,0.999689974039115,5.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9997946541863055,1.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,0.9999231502273545,1.0
1.0,2.0,4.0,3.0,5.0,2.0,3.0,1.0,3.0,5.0,2.0,0.9998525469183467,2.0
2.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,0.999914924773075,3.0
2.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,5.0,3.0,0.9997726940313604,3.0
1.0,1.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,1.0,0.9996869591204413,1.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9998674515001371,1.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9995279435593638,1.0
1.0,1.0,5.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,0.9999070481979073,1.0
1.0,2.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,0.999781299248959,4.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.9998044744680961,3.0
1.0,2.0,4.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.9989399852969193,1.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,5.0,0.9996880360368297,5.0
4.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9991388333964344,1.0
2.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.999860521752797,1.0
2.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9995995641147125,1.0
1.0,1.0,5.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,0.9997887058287207,1.0
1.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,0.9994415057622978,3.0
1.0,1.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,0.9998036838840727,1.0
1.0,2.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,0.999839557166002,3.0
2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9998352697829502,1.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,4.0,3.0,5.0,1.0,0.9996999252391482,1.0
2.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,0.9997458857791053,4.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9998472637943414,1.0
1.0,1.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,0.9999042066883249,5.0
1.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,0.9996892393532281,3.0
1.0,2.0,4.0,1.0,5.0,1.0,2.0,1.0,2.0,4.0,1.0,0.99982852776492,1.0
2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9996965153873927,1.0
2.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9998127749620563,3.0
2.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,5.0,3.0,0.9997207151163215,3.0
1.0,1.0,5.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,0.9998387324534269,1.0
2.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9998071438511876,2.0
1.0,2.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,0.999907024458219,1.0
1.0,1.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,6.0,0.9994381331938668,6.0
1.0,1.0,5.0,3.0,5.0,3.0,2.0,1.0,2.0,3.0,1.0,0.9997514091701692,1.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.999642862326545,1.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,5.0,0.999872764926214,5.0
3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,0.9998355253847621,1.0
1.0,1.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,0.9997526596826316,1.0
1.0,1.0,5.0,4.0,5.0,3.0,2.0,1.0,2.0,3.0,5.0,0.9998501091459385,5.0
3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.9997301667594052,3.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,0.999727533085248,3.0
1.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,0.9998180172473269,1.0
2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.99957791542183,2.0
1.0,1.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,5.0,0.9997474731420819,5.0
1.0,1.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,0.9998338056634677,1.0
1.0,1.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,0.9997233997953319,1.0
2.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,0.9997995106842799,5.0
1.0,1.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,0.9996865349109081,3.0
3.0,4.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995294626663567,1.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9999008808427029,1.0
1.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9997977856674426,3.0
1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,0.9999322231083134,3.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,1.0,2.0,4.0,3.0,0.9997860708847437,3.0
4.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9994993207532968,1.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,2.0,0.9997866124322539,2.0
2.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,0.9998088524589747,1.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,0.9998922480449409,1.0
2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9998372128023976,1.0
1.0,2.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,3.0,1.0,0.999802426072612,1.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,0.9997538652235592,1.0
1.0,1.0,5.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,0.9995857368591755,3.0
5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9973241982939514,1.0
1.0,1.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,1.0,0.9998543254187988,1.0
1.0,1.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,5.0,4.0,0.9998316337082719,4.0
2.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,5.0,0.9996838589994198,5.0
1.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,0.999925451536817,2.0
1.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,0.9997637587270259,3.0
1.0,1.0,5.0,4.0,5.0,4.0,2.0,1.0,2.0,3.0,4.0,0.9997324698397932,4.0
1.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,0.9997232750821401,1.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9999288975630604,3.0
1.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,4.0,0.9998275227403831,4.0
1.0,1.0,5.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,0.9997776354221203,3.0
1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,0.9998407809331996,3.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,1.0,2.0,4.0,1.0,0.9997931637092757,1.0
1.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9998075189045137,3.0
3.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,0.9997135741400995,1.0
2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9996886359526224,3.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9994183436204942,3.0
3.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,0.9996465503294977,2.0
1.0,2.0,4.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,5.0,0.9998799312591466,5.0
1.0,1.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,0.9997612942761517,1.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,0.9997857964030695,1.0
3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996586811279682,1.0
1.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9998048735285031,3.0
1.0,1.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,1.0,0.9997232360649312,1.0
3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9997281064737141,1.0
1.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,0.9998690010952075,1.0
2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,0.999741880579502,1.0
1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,0.9997472618720454,4.0
2.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,6.0,0.9998347183224021,6.0
1.0,1.0,5.0,3.0,5.0,3.0,2.0,1.0,2.0,3.0,2.0,0.9999071626562114,2.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9995231825357097,1.0
2.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,3.0,5.0,3.0,0.9997404744652736,3.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,0.9997529868537361,1.0
1.0,2.0,4.0,1.0,5.0,1.0,4.0,4.0,3.0,5.0,3.0,0.9990467648163293,3.0
1.0,1.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,5.0,3.0,0.9996480937885812,3.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,0.9998201292840687,3.0
1.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,5.0,0.9997767327388833,5.0
1.0,2.0,4.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,5.0,0.9998647336749082,5.0
2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9997715583432584,1.0
2.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,0.9997604088525431,4.0
3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.9992601963131619,4.0
1.0,1.0,5.0,4.0,5.0,3.0,3.0,1.0,2.0,4.0,5.0,0.9995766949472373,5.0
1.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999607140329803,1.0
2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,0.9999239908389322,1.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,0.9998382203284041,3.0
1.0,1.0,5.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,0.999797619038414,3.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9999132619094049,1.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,1.0,2.0,4.0,2.0,0.9998209019235291,2.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,0.9998025410164905,3.0
2.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9998314051889513,2.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,3.0,0.9998374024228288,3.0
1.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,0.999782967997479,4.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9999117832570849,1.0
2.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,0.9990970047639438,4.0
1.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,0.9997517135846986,1.0
4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993702939530849,1.0
1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,0.9995894980819506,2.0
1.0,1.0,5.0,2.0,5.0,1.0,4.0,4.0,3.0,5.0,1.0,0.9996953034671071,1.0
1.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0,1.0,0.9997866891195825,1.0
2.0,2.0,4.0,2.0,5.0,2.0,2.0,1.0,1.0,3.0,2.0,0.9997519936621223,2.0
2.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9997979476134523,1.0
1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,0.9998884552761013,1.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9997097805430573,1.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9998977111133747,3.0
1.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9997219669000806,3.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,4.0,4.0,0.9997055104737844,4.0
3.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9996840386373008,3.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,1.0,2.0,4.0,4.0,0.9998338311580403,4.0
1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,0.9998293088586238,3.0
1.0,1.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,0.9996748092915437,1.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,0.9998352187152535,1.0
2.0,3.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,2.0,0.9998467924608072,2.0
1.0,1.0,5.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,0.9996284866646045,5.0
1.0,1.0,5.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,0.9998157737787231,4.0
1.0,1.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,0.9996729631494603,3.0
1.0,1.0,4.0,2.0,5.0,2.0,2.0,1.0,2.0,4.0,1.0,0.9998426230034492,1.0
1.0,1.0,5.0,4.0,5.0,3.0,2.0,1.0,2.0,3.0,4.0,0.9997188969033755,4.0
2.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,0.9997667958536816,3.0
1.0,1.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,0.999895632677968,1.0
1.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.999685370845144,1.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,0.9998704834464526,3.0
1.0,1.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,0.9998029231312007,4.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.9995972378153412,2.0
1.0,1.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,4.0,1.0,0.9998042288476128,1.0
1.0,1.0,5.0,5.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,0.9962350393807029,3.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,3.0,0.9998358154246392,3.0
2.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9998222019459053,1.0
3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9997301756103495,1.0
1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,0.999733173544511,3.0
1.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,0.9997934849179673,3.0
1.0,1.0,5.0,3.0,5.0,3.0,2.0,1.0,2.0,3.0,1.0,0.9997709362149446,1.0
1.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,0.9998318142271194,1.0
3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,0.9992653990993409,3.0
1.0,2.0,4.0,4.0,5.0,4.0,2.0,1.0,2.0,3.0,5.0,0.9998450696292617,5.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,0.9996706693821019,1.0
1.0,1.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,0.9992627992634093,1.0
1.0,2.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,4.0,3.0,0.9997379527031502,3.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,1.0,2.0,4.0,3.0,0.9999118712611177,3.0
2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,0.9997596526953001,5.0
1.0,1.0,5.0,5.0,3.0,5.0,1.0,1.0,1.0,2.0,5.0,0.9997372265752962,5.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9997211677601366,1.0
1.0,1.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,0.9997493887806673,4.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,4.0,0.9999425128774414,4.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,0.9998352328717798,3.0
2.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,0.9997615572020523,3.0
1.0,1.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,4.0,3.0,0.9998059616113038,3.0
1.0,1.0,5.0,3.0,5.0,2.0,4.0,2.0,4.0,5.0,2.0,0.9997206817549946,2.0
1.0,1.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,0.9996811373200136,1.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,0.9997129062289868,1.0
2.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9998196091265729,1.0
1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9998111884620557,1.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,0.9998440538925194,1.0
1.0,1.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,0.9998340329197514,3.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,1.0,1.0,3.0,2.0,0.9998576612610867,2.0
4.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9997475656308393,1.0
3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,0.9994730910908496,3.0
1.0,1.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,0.9996035754785466,4.0
1.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,0.999928872365007,3.0
1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,0.999713739725746,3.0
1.0,1.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,0.9998345308734211,2.0
3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.999001761518608,3.0
3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,0.9999056017433278,5.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,1.0,2.0,4.0,3.0,0.9997282882241422,3.0
1.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9998552635380147,3.0
1.0,2.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,0.9998563817485157,2.0
1.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.9997672374357031,3.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,0.9998499492578253,1.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9997320252280217,1.0
1.0,2.0,4.0,2.0,5.0,2.0,2.0,1.0,2.0,4.0,1.0,0.9998459883590513,1.0
3.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,0.9995077518783564,3.0
1.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9997559814939743,1.0
2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,0.9997140880497147,3.0
4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,0.9991888726693521,3.0
1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,0.9998323989955566,2.0
2.0,2.0,4.0,1.0,5.0,1.0,4.0,4.0,3.0,5.0,3.0,0.9979535901352173,3.0
3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,0.9998430100199587,1.0
2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9998083765130281,1.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,0.9997839040238221,1.0
2.0,2.0,4.0,2.0,5.0,2.0,2.0,1.0,2.0,4.0,5.0,0.9997415079196343,5.0
1.0,2.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,0.9999243382165502,5.0
3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.999879880218431,1.0
